family	allmb_name	gbif_species_key	num_occurrences	crop_state	myco_state	woody_state
Poaceae	Zoysia_tenuifolia	2704740	1332		arbuscular	
Poaceae	Sporobolus_rigidus	9278137	1334		arbuscular	
Poaceae	Eleusine_coracana_subsp._africana	4124350	1335	progenitor		
Poaceae	Pogonarthria_squarrosa	4105701	1489		arbuscular	
Poaceae	Triticum_dicoccoides	8651300	1517	progenitor		
Poaceae	Puccinellia_nuttalliana	2704691	1696		arbuscular	
Poaceae	x_Calammophila_baltica	4106313	1986		neither	
Poaceae	Stipagrostis_uniplumis_var._uniplumis	4130126	2046		arbuscular	
Poaceae	Rytidosperma_setifolium	4135675	2270		arbuscular	
Poaceae	Milium_vernale	2706195	2390		arbuscular	
Poaceae	Lophatherum_gracile	4129475	2406		arbuscular	
Poaceae	Phyllostachys_reticulata	5677245	2419		neither	
Poaceae	Guadua_angustifolia	4155017	2493		arbuscular	
Poaceae	Triticum_urartu	2706411	2859	progenitor		
Poaceae	Triraphis_mollis	7361239	2862		arbuscular	
Poaceae	Aegilops_speltoides	5289790	3207	progenitor	arbuscular	
Poaceae	Sorghum_arundinaceum	4108497	3351	progenitor		
Poaceae	Sporobolus_michauxianus	9592414	3615		arbuscular	
Poaceae	Phleum_hirsutum	4139625	3631		arbuscular	
Poaceae	Digitaria_longiflora	5289974	3835		neither	
Poaceae	Anthoxanthum_australe	4134120	3848		arbuscular	
Poaceae	Chascolytrum_subaristatum	4149785	3884		arbuscular	
Poaceae	Calamagrostis_pseudophragmites	4108217	3934		arbuscular	
Poaceae	Beckmannia_syzigachne	5290059	4034		arbuscular	
Poaceae	Anthoxanthum_monticola_subsp._alpinum	4133679	4594		neither	
Poaceae	Sporobolus_cryptandrus	2704769	4711		arbuscular	
Poaceae	Digitaria_violascens	5289995	4889		arbuscular	
Poaceae	Enneapogon_polyphyllus	4152243	4986		arbuscular	
Poaceae	Echinaria_capitata	5674620	5184		arbuscular	
Poaceae	Elymus_elongatus	4125808	5244		arbuscular	
Poaceae	Aegilops_tauschii	5289779	5491	progenitor	arbuscular	
Poaceae	Poa_colensoi	4137991	5849		arbuscular	
Poaceae	Alopecurus_arundinaceus	5290087	6653		arbuscular	
Poaceae	Aristida_holathera_var._holathera	4126814	7665		neither	
Poaceae	Aegilops_cylindrica	5289783	7952		neither	
Poaceae	Poa_arctica_var._vivipara	2704207	8187		neither	
Poaceae	Lamarckia_aurea	5289762	8686		arbuscular	
Poaceae	Parapholis_incurva	5290069	8748		arbuscular	
Poaceae	Thinopyrum_pungens	5289896	9201		neither	
Poaceae	Schismus_barbatus	2704341	9263		neither	
Poaceae	Calamagrostis_canadensis	2704895	9456		arbuscular	
Poaceae	Sporobolus_africanus	4152259	9753		arbuscular	
Poaceae	Cortaderia_selloana	2704523	10107		arbuscular	
Poaceae	Calamagrostis_stricta_subsp._inexpansa	2704899	11199		arbuscular	
Poaceae	Oryza_rufipogon	2703463	11876	progenitor		
Poaceae	Festuca_quadriflora	4116348	11938		arbuscular	
Poaceae	Aristida_adscensionis	2706277	14239		arbuscular	
Poaceae	Eragrostis_pilosa	2705400	15891	progenitor	arbuscular	
Poaceae	Gaudinia_fragilis	5290242	16478		arbuscular	
Poaceae	Hordeum_vulgare_subsp._spontaneum	2706075	17099	progenitor		
Poaceae	Rostraria_cristata	5289906	17407		arbuscular	
Poaceae	Lagurus_ovatus	5290177	18380		arbuscular	
Poaceae	Phleum_arenarium	2706011	18539		neither	
Poaceae	Bromus_benekenii	4144085	19594		arbuscular	
Poaceae	Sporobolus_anglicus	9398259	21745		neither	
Poaceae	Digitaria_ischaemum	5290003	24003		arbuscular	
Poaceae	Eleusine_indica	2705953	24951		arbuscular	
Poaceae	Phalaris_aquatica	5289746	27057		arbuscular	
Poaceae	Melica_ciliata	2703124	33667		arbuscular	
Poaceae	Glyceria_notata	4105780	34602		neither	
Poaceae	Festuca_bromoides	5289598	34748		arbuscular	
Poaceae	Briza_maxima	2702792	35529		arbuscular	
Poaceae	Catapodium_rigidum	2705228	35797		arbuscular	
Poaceae	Puccinellia_maritima	2704687	39669		neither	
Poaceae	Koeleria_macrantha	2705914	40039		arbuscular	
Poaceae	Alopecurus_aequalis	5290083	42569		neither	
Poaceae	Phleum_alpinum	8952395	43247		arbuscular	
Poaceae	Poa_bulbosa_var._bulbosa	8086756	44964		arbuscular	
Poaceae	Helictochloa_pratensis	6559939	45764		arbuscular	
Poaceae	Festuca_filiformis	2705011	48598		arbuscular	
Poaceae	Alopecurus_myosuroides	5290097	51234		arbuscular	
Poaceae	Microlaena_stipoides	2702866	53493		arbuscular	
Poaceae	Calamagrostis_arundinacea	4109084	60578		arbuscular	
Poaceae	Digitaria_sanguinalis	5289972	61875		arbuscular	
Poaceae	Setaria_glauca	5828197	65507		arbuscular	
Poaceae	Apera_spica-venti	5289642	68145		neither	
Poaceae	Agrostis_gigantea	2706541	81480		arbuscular	
Poaceae	Avena_barbata	2705300	90152		arbuscular	
Poaceae	Avenula_pubescens	2703793	94459		arbuscular	
Poaceae	Calamagrostis_canescens	4108861	100141		neither	
Poaceae	Echinochloa_crus-galli	2702808	113034		neither	
Poaceae	Trisetum_flavescens	2704389	132317		arbuscular	
Poaceae	Danthonia_decumbens	2703250	142978		arbuscular	
Poaceae	Alopecurus_geniculatus	5290090	177126		arbuscular	
Poaceae	Festuca_arundinacea_subsp._orientalis	5289769	192246		arbuscular	
Poaceae	Bromus_erectus	7647071	196211		arbuscular	
Poaceae	Nardus_stricta	2702717	209441		arbuscular	
Poaceae	Holcus_mollis	2706163	214246		arbuscular	
Poaceae	Cynosurus_cristatus	2704395	214581		arbuscular	
Poaceae	Brachypodium_sylvaticum	5290146	235440		arbuscular	
Poaceae	Zea_mays	5290052	237750		arbuscular	
Poaceae	Alopecurus_pratensis	5290081	278888		arbuscular	
Poaceae	Hordeum_vulgare_subsp._vulgare	2706056	296182		arbuscular	
Poaceae	Elymus_repens	5290299	377735		arbuscular	
Poaceae	Avenella_flexuosa	4149465	435076		neither	
Poaceae	Deschampsia_cespitosa_subsp._borealis	8059811	446115		neither	
Poaceae	Lolium_perenne	2706241	482461		arbuscular	
Poaceae	Triticum_spelta	7795888	521316		arbuscular	
Polemoniaceae	Allophyllum_integrifolium	5341614	105		arbuscular	
Polemoniaceae	Polemonium_boreale	2927837	1332		neither	
Polemoniaceae	Polemonium_caucasicum	2927850	14493		arbuscular	
Polygalaceae	Polygala_penaea	4050594	370		arbuscular	
Polygalaceae	Moutabea_guianensis	4051471	624		arbuscular	
Polygalaceae	Xanthophyllum_flavescens	7580773	1073		arbuscular	
Polygalaceae	Carpolobia_alba	4049539	1290		arbuscular	
Polygalaceae	Securidaca_diversifolia	5421445	2401		arbuscular	
Polygalaceae	Polygala_amara	4051803	5353		neither	
Polygalaceae	Polygala_calcarea	8169088	19060		arbuscular	
Polygalaceae	Polygala_comosa	7293616	26653		arbuscular	
Polygalaceae	Polygala_serpyllifolia	3191414	43035		arbuscular	
Polygonaceae	Fagopyrum_esculentum_subsp._ancestrale	4036222	1	progenitor		
Polygonaceae	Rumex_albescens	2888965	147			derived
Polygonaceae	Eriogonum_arborescens	2889638	255			derived
Polygonaceae	Coccoloba_pubescens	2888841	304			ancestral
Polygonaceae	Eriogonum_giganteum	2889699	307			derived
Polygonaceae	Eriogonum_nummulare	2889744	314			derived
Polygonaceae	Koenigia_tortuosa	8823017	387			derived
Polygonaceae	Calligonum_comosum	8082975	416			derived
Polygonaceae	Bistorta_affinis	4033335	551			derived
Polygonaceae	Chorizanthe_staticoides	2888925	642			non-woody
Polygonaceae	Eriogonum_davidsonii	2889732	650			non-woody
Polygonaceae	Koenigia_mollis	8879994	665			derived
Polygonaceae	Eriogonum_marifolium	2889632	710			non-woody
Polygonaceae	Eriogonum_sphaerocephalum_var._sphaerocephalum	2889491	793			derived
Polygonaceae	Eriogonum_corymbosum_var._glutinosum	2889533	1042			ancestral
Polygonaceae	Chorizanthe_brevicornu	2888910	1061			non-woody
Polygonaceae	Eriogonum_annuum	2889698	1404			non-woody
Polygonaceae	Pterostegia_drymarioides	2889362	1418			non-woody
Polygonaceae	Rumex_lunaria	4032398	1477			derived
Polygonaceae	Eriogonum_wrightii	2889714	2561			derived
Polygonaceae	Eriogonum_microthecum	7983280	2573			derived
Polygonaceae	Koenigia_polystachya	8848208	2655			derived
Polygonaceae	Eriogonum_ovalifolium	2889640	3560			non-woody
Polygonaceae	Koenigia_alpina	9020499	3757			non-woody
Polygonaceae	Muehlenbeckia_australis	4033148	3969			derived
Polygonaceae	Fallopia_aubertii	5334351	4668			derived
Polygonaceae	Polygonum_maritimum	8195379	6182			derived
Polygonaceae	Koenigia_islandica	5334283	6429			non-woody
Polygonaceae	Eriogonum_umbellatum	2889574	7337			derived
Polygonaceae	Eriogonum_fasciculatum	2889433	7817			derived
Polygonaceae	Duma_florulenta	8066397	9478			derived
Polygonaceae	Fagopyrum_esculentum	2889373	15559			non-woody
Polygonaceae	Bistorta_vivipara	2889299	113161			non-woody
Polygonaceae	Fallopia_convolvulus	6391461	141026			non-woody
Polygonaceae	Polygonum_aviculare	7821030	343160			non-woody
Polygonaceae	Rumex_acetosa	2888951	579397			non-woody
Potamogetonaceae	Zannichellia_palustris	2756540	43367		arbuscular	
Potamogetonaceae	Potamogeton_perfoliatus	5301200	64330		neither	
Primulaceae	Lysimachia_remyi_subsp._kipahuluensis	3169373	578			derived
Primulaceae	Stylogyne_turbacensis	7331069	868		arbuscular	
Primulaceae	Androsace_obtusifolia	4005658	2725		arbuscular	
Primulaceae	Maesa_lanceolata	7330870	3534		arbuscular	
Primulaceae	Cyclamen_hederifolium	7127810	3980		arbuscular	
Primulaceae	Lysimachia_terrestris	3169365	4105		neither	
Primulaceae	Lysimachia_clethroides	3169331	4745			non-woody
Primulaceae	Primula_auricula	7974503	9247		arbuscular	
Primulaceae	Myrsine_divaricata	3721809	16807		arbuscular	
Primulaceae	Anagallis_tenella	4005183	27076		arbuscular	
Primulaceae	Primula_farinosa	7931979	34197		arbuscular	
Primulaceae	Samolus_valerandi	3169313	37853		arbuscular	
Primulaceae	Primula_pallasii	5414326	109229		neither	
Primulaceae	Anagallis_arvensis	8184903	195673		arbuscular	
Primulaceae	Primula_macrocalyx	8377689	200265		arbuscular	
Primulaceae	Lysimachia_vulgaris	3169386	291916			non-woody
Proteaceae	Dilobeia_thouarsii	7590974	437		neither	
Proteaceae	Embothrium_coccineum	7124132	713		neither	
Proteaceae	Telopea_speciosissima	3996729	1477		arbuscular	
Proteaceae	Conospermum_taxifolium	8410766	2344		arbuscular	
Proteaceae	Banksia_ericifolia	7124454	6075		arbuscular	
Proteaceae	Banksia_marginata	7124257	22403		neither	
Ranunculaceae	Clematis_ibarensis	3931342	191			derived
Ranunculaceae	Clematis_pauciflora	8009516	230			derived
Ranunculaceae	Xanthorhiza_simplicissima	3033662	1269			derived
Ranunculaceae	Coptis_trifolia_subsp._groenlandica	3033632	5023			non-woody
Ranunculaceae	Clematis_alpina	3033599	9192			ancestral
Ranunculaceae	Clematis_flammula	3921611	22540			non-woody
Ranunculaceae	Pulsatilla_vulgaris	3033621	40785		neither	
Ranunculaceae	Clematis_vitalba	3033558	159846			derived
Ranunculaceae	Ranunculus_acris	3033363	592789		arbuscular	
Resedaceae	Ochradenus_arabicus	3916558	130			non-woody
Resedaceae	Randonia_africana	3916683	189			derived
Resedaceae	Reseda_scoparia	3916652	280			derived
Resedaceae	Ochradenus_baccatus	7275957	1284			derived
Resedaceae	Reseda_lutea	3040252	78363			non-woody
Restionaceae	Lyginia_barbata	2731697	318		arbuscular	
Rhamnaceae	Discaria_chacaye	5602883	228		arbuscular	
Rhamnaceae	Colletia_spinosissima	6371450	457		arbuscular	
Rhamnaceae	Discaria_toumatou	5603124	1072		neither	
Rhamnaceae	Ceanothus_thyrsiflorus	3039379	1378		ecto	
Rhamnaceae	Ziziphus_mauritiana	3039424	4657		arbuscular	
Rhamnaceae	Alphitonia_excelsa	3039494	11835		arbuscular	
Rhamnaceae	Rhamnus_alaternus	6371424	38398		arbuscular	
Rosaceae	Docynia_indica	3025442	111		arbuscular	
Rosaceae	Alchemilla_verticillata	3025345	114			ancestral
Rosaceae	Alchemilla_subnivalis	3027643	119			derived
Rosaceae	Acaena_splendens	5370957	144			non-woody
Rosaceae	Alchemilla_polylepis	3025383	167			derived
Rosaceae	Malus_micromalus	3001102	180		arbuscular	
Rosaceae	Alchemilla_ellenbeckii	8270904	184			non-woody
Rosaceae	Rosa_persica	8258890	187		arbuscular	
Rosaceae	Margyricarpus_alatus	3030140	200			derived
Rosaceae	Pygeum_topengii	3021682	211		arbuscular	
Rosaceae	Alchemilla_johnstonii	3028684	248			derived
Rosaceae	Acaena_minor	5371118	261		neither	
Rosaceae	Prunus_microcarpa	3021376	312		ecto	
Rosaceae	Geum_glaciale	5369889	378		neither	
Rosaceae	Alchemilla_cryptantha	3027938	452			non-woody
Rosaceae	Rosa_maximowicziana	3004857	459		arbuscular	
Rosaceae	Photinia_prunifolia	5363844	521		arbuscular	
Rosaceae	Osteomeles_anthyllidifolia	3024832	562		arbuscular	
Rosaceae	Malus_mandshurica	4272229	631		neither	
Rosaceae	Margyricarpus_pinnatus	3030248	821			non-woody
Rosaceae	Malus_prunifolia	3001157	1025		arbuscular	
Rosaceae	Acaena_elongata	5370941	1357			derived
Rosaceae	Photinia_glabra	5363818	1393		ecto	
Rosaceae	Malus_angustifolia	3001548	1547		arbuscular	
Rosaceae	Malus_ioensis	3001596	1603		arbuscular	
Rosaceae	Cercocarpus_ledifolius	8168453	1609		ecto	
Rosaceae	Sibbaldianthe_bifurca	3000723	1980		arbuscular	
Rosaceae	Purshia_tridentata	5370313	2534		arbuscular	
Rosaceae	Duchesnea_chrysantha	7631479	2892		arbuscular	
Rosaceae	Potentilla_hyparctica_subsp._elatior	5367620	2945		neither	
Rosaceae	Photinia_villosa	5363819	3221		arbuscular	
Rosaceae	Rubus_crataegifolius	2999200	3734		neither	
Rosaceae	Spiraea_chamaedryfolia	3026406	3851		arbuscular	
Rosaceae	Aronia_melanocarpa	5363627	4063		arbuscular	
Rosaceae	Malus_sieboldii	3001650	4627		arbuscular	
Rosaceae	Sarcopoterium_spinosum	3001879	5180		arbuscular	
Rosaceae	Cydonia_oblonga	5362215	5315		arbuscular	
Rosaceae	Physocarpus_opulifolius	2988354	5886		arbuscular	
Rosaceae	Rubus_odoratus	2994912	6448		arbuscular	
Rosaceae	Alchemilla_glomerulans	3028402	9939		arbuscular	
Rosaceae	Dasiphora_fruticosa	5370380	16633		arbuscular	
Rosaceae	Acaena_novae-zelandiae	5370755	24487		arbuscular	
Rosaceae	Alchemilla_xanthochlora	3028198	24933		arbuscular	
Rosaceae	Mespilus_germanica	3031774	25252		arbuscular	
Rosaceae	Rosa_pendulina	3006974	29517		ecto	
Rosaceae	Alchemilla_alpina	3027648	33665		arbuscular	
Rosaceae	Fragaria_viridis	8400458	36851		arbuscular	
Rosaceae	Dryas_punctata	4889932	42860		ecto	
Rosaceae	Rosa_spinosissima	3002333	44013		arbuscular	
Rosaceae	Alchemilla_glabra	3027640	48022		arbuscular	
Rosaceae	Alchemilla_arvensis	5365013	54962		arbuscular	
Rosaceae	Alchemilla_vulgaris	7890713	56176		neither	
Rosaceae	Amelanchier_ovalis	3023878	61216		arbuscular	
Rosaceae	Filipendula_vulgaris	2988069	65964		arbuscular	
Rosaceae	Malus_orientalis	3001509	72092		ecto	
Rosaceae	Rubus_ulmifolius	2996929	89938		arbuscular	
Rosaceae	Malus_pumila	3001093	116673		arbuscular	
Rosaceae	Prunus_virginiana	3021850	117798		arbuscular	
Rosaceae	Potentilla_neumaniana	8182596	142896		arbuscular	
Rosaceae	Agrimonia_eupatoria	3001956	193231		arbuscular	
Rosaceae	Rosa_canina	3002461	266825		arbuscular	
Rosaceae	Rubus_fruticosus	2989764	271858		arbuscular	
Rosaceae	Potentilla_anserina	5367246	335618		arbuscular	
Rosaceae	Geum_urbanum	5369652	347667		arbuscular	
Rosaceae	Sorbus_sibirica	3012167	474607		arbuscular	
Rousseaceae	Carpodetus_serratus	3932516	18050		arbuscular	
Rubiaceae	Hedyotis_fruticosa	9594482	107			derived
Rubiaceae	Mitracarpus_robustus	8397993	114			derived
Rubiaceae	Hedyotis_caudatifolia	3845807	123			derived
Rubiaceae	Mitrasacmopsis_quadrivalvis	2900406	162			non-woody
Rubiaceae	Hedyotis_philippensis	2915775	182			non-woody
Rubiaceae	Mitracarpus_rigidifolius	2912913	183			derived
Rubiaceae	Leptopetalum_grayi	2895818	195			derived
Rubiaceae	Hedyotis_verticillata	9469636	336			derived
Rubiaceae	Mitracarpus_megapotamicus	2912930	547			non-woody
Rubiaceae	Galium_stellatum	2914884	700			derived
Rubiaceae	Galium_angustifolium_subsp._nudicaule	2914865	789			non-woody
Rubiaceae	Psyllocarpus_laricoides	2907975	1039			derived
Rubiaceae	Rubia_fruticosa	2892284	1139			derived
Rubiaceae	Ernodea_littoralis	2893696	1214			derived
Rubiaceae	Oldenlandia_diffusa	9264048	1362			non-woody
Rubiaceae	Galianthe_brasiliensis	2902311	1961			derived
Rubiaceae	Hedyotis_terminalis	2906544	2688			derived
Rubiaceae	Spermacoce_capitata	2892008	2908			non-woody
Rubiaceae	Rubia_agostinhoi	2892366	3010			derived
Rubiaceae	Rubia_tinctorum	2892272	3086			non-woody
Rubiaceae	Rubia_cordifolia	2892192	3204			non-woody
Rubiaceae	Stenaria_nigricans	2909424	3781			non-woody
Rubiaceae	Richardia_brasiliensis	5337499	3826			non-woody
Rubiaceae	Borreria_alata	2918871	3964			non-woody
Rubiaceae	Arcytophyllum_nitidum	2892716	3967			derived
Rubiaceae	Oldenlandia_corymbosa	2911970	4987			non-woody
Rubiaceae	Mitracarpus_hirtus	2912993	5878			non-woody
Rubiaceae	Rubia_peregrina_subsp._longifolia	2892347	73159			ancestral
Rubiaceae	Galium_aparine	2913548	465738			non-woody
Sabiaceae	Meliosma_myriantha	7269664	2575		arbuscular	
Salicaceae	Salix_humboldtiana	5372914	2942		both	
Salicaceae	Salix_aurita	5372876	151110		ecto	
Salvadoraceae	Azima_tetracantha	3796625	1062		arbuscular	
Santalaceae	Santalum_acuminatum	3789456	5748		neither	
Santalaceae	Osyris_alba	3789029	18504		arbuscular	
Sapotaceae	Vitellaria_paradoxa	2886750	15431		arbuscular	
Saxifragaceae	Micranthes_foliolosa	5567695	3517		arbuscular	
Saxifragaceae	Saxifraga_bronchialis	3032717	3972		arbuscular	
Saxifragaceae	Saxifraga_cespitosa	3032796	13723		neither	
Saxifragaceae	Micranthes_stellaris	5567578	31722		neither	
Saxifragaceae	Chrysosplenium_oppositifolium	7526486	60507		neither	
Saxifragaceae	Saxifraga_granulata	7887000	85931		arbuscular	
Schisandraceae	Illicium_anisatum	7314073	2449		arbuscular	
Scrophulariaceae	Scrophularia_libanotica_subsp._libanotica	7332837	136			derived
Scrophulariaceae	Scrophularia_desertorum	3170883	181			ancestral
Scrophulariaceae	Scrophularia_deserti	3738208	229			derived
Scrophulariaceae	Scrophularia_glabrata	8044991	426			derived
Scrophulariaceae	Scrophularia_frutescens_var._frutescens	8132017	771			derived
Scrophulariaceae	Scrophularia_xanthoglossa	3735218	933			non-woody
Scrophulariaceae	Scrophularia_lanceolata	3170878	2081			non-woody
Scrophulariaceae	Scrophularia_auriculata	3170875	82847			non-woody
Scrophulariaceae	Verbascum_thapsus	3171949	107599			non-woody
Scrophulariaceae	Scrophularia_nodosa	3170886	187488			non-woody
Siparunaceae	Siparuna_guianensis	7264535	7748		arbuscular	
Solanaceae	Solanum_ochranthum	2929382	693			derived
Solanaceae	Solanum_appendiculatum	2929544	993			derived
Solanaceae	Solanum_bukasovii_f._multidissectum	7299615	1191	progenitor		
Solanaceae	Solanum_anceps	2929475	1230			derived
Solanaceae	Solanum_habrochaites	2929599	1908			derived
Solanaceae	Lycium_chinense	2928809	3644			ancestral
Solanaceae	Solanum_torvum	2932389	11990			ancestral
Solanaceae	Nicotiana_glauca	2928783	13280			derived
Solanaceae	Lycium_barbarum	2928835	14490			non-woody
Solanaceae	Nicotiana_tabacum	2928774	21553			non-woody
Solanaceae	Solanum_lycopersicum	2930137	83829			non-woody
Solanaceae	Solanum_dulcamara	2932737	265340			non-woody
Staphyleaceae	Staphylea_pinnata	3686235	2361		neither	
Staphyleaceae	Euscaphis_japonica	9464189	4027		arbuscular	
Staphyleaceae	Staphylea_bumalda	7326549	5759		arbuscular	
Strasburgeriaceae	Ixerba_brexioides	3932625	3064		arbuscular	
Stylidiaceae	Stylidium_graminifolium	7334893	16279			non-woody
Styracaceae	Styrax_japonicus	5371678	8764		arbuscular	
Symplocaceae	Symplocos_stawellii	7318817	7719		arbuscular	
Taccaceae	Tacca_chantrieri	2755905	419		neither	
Thymelaeaceae	Gonystylus_bancanus	3568838	185		arbuscular	
Thymelaeaceae	Thymelaea_hirsuta	5523602	12737		neither	
Thymelaeaceae	Daphne_laureola	5420853	40330		arbuscular	
Tofieldiaceae	Tofieldia_coccinea	2864343	1511		neither	
Tofieldiaceae	Tofieldia_calyculata	2864397	23533		arbuscular	
Tropaeolaceae	Tropaeolum_majus	2889934	9098		arbuscular	
Typhaceae	Sparganium_eurycarpum	2702394	2597		arbuscular	
Typhaceae	Sparganium_natans	2702384	29726		neither	
Urticaceae	Elatostema_parvum_var._parvum	7300859	261		arbuscular	
Urticaceae	Gesnouinia_arborea	4101571	363			derived
Urticaceae	Urera_glabra	2984330	372		arbuscular	
Urticaceae	Elatostema_platyphyllum	7300825	498		neither	
Urticaceae	Boehmeria_zollingeriana	7300724	788		arbuscular	
Urticaceae	Pipturus_albidus	7500826	1122		arbuscular	
Urticaceae	Urtica_ferox	5670293	1555			ancestral
Urticaceae	Urera_caracasana	2984335	2936		neither	
Urticaceae	Pipturus_argenteus	6414892	3671		neither	
Urticaceae	Boehmeria_cylindrica	2984345	5641		neither	
Urticaceae	Parietaria_judaica	5361801	39013			non-woody
Urticaceae	Urtica_urens	5361815	73465		neither	
Urticaceae	Urtica_dioica	7960979	869192			non-woody
Violaceae	Viola_chamissoniana_subsp._tracheliifolia	5331174	395			derived
Violaceae	Viola_sagittata	5331364	4102			non-woody
Violaceae	Viola_canina	5331258	108504		neither	
Violaceae	Viola_riviniana	7296321	211728		arbuscular	non-woody
Vitaceae	Parthenocissus_inserta	3039193	19625		arbuscular	
Winteraceae	Pseudowintera_colorata	4020812	22655		arbuscular	
Zamiaceae	Macrozamia_communis	2683568	2442		arbuscular	
Zygophyllaceae	Viscainoa_geniculata	7285858	445		arbuscular	
Zygophyllaceae	Guaiacum_sanctum	3189908	2147		neither	
Zygophyllaceae	Tribulus_cistoides	5421117	3712		neither	
Zygophyllaceae	Balanites_aegyptiacus	5421115	6203		arbuscular	
Zygophyllaceae	Tribulus_terrestris	5421116	17464		arbuscular	
Zygophyllaceae	Larrea_tridentata	5421118	21622		arbuscular	
