allmb_name,Aspect,BulkDensity,ClayPercentage,annualPET,aridityIndexThornthwaite,climaticMoistureIndex,continentality,embergerQ,growingDegDays0,growingDegDays5,maxTempColdest,minTempWarmest,monthCountByTemp10,PETColdestQuarter,PETDriestQuarter,PETseasonality,PETWarmestQuarter,PETWettestQuarter,thermicityIndex,OrganicCarbon,PhCaCL,Slope,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Bahia ambrosioides,0.649574480217539,0.546186781124689,0.378814070988237,0.207859786421925,1.36921099703202,-1.07053412928179,-1.04049155883237,-0.36197728354821,0.284548399240807,0.326048087121686,0.624062597019251,-0.1745864693227,0.818462065403804,0.147646214329904,0.933145782537371,-0.146371560317271,0.0443231987232534,-1.25705050621051,0.455422556828035,-0.455091273378739,0.715931097246979,2.6332291237668,0.411271556461971,-0.172005924290753,0.88151995840036,-1.03067499056562,-0.204974436987976,0.718851976141871,-1.14397893042456,-0.534475308544461,0.755509487103719,-0.107291420270859,0.644692064483338,-0.650855836942533,-0.520318225240909,-0.581719526386975,1.19036568212676,-0.517298218191532,-0.602327639385356,-1.07249633888042,0.132898531290092
Balanites aegyptiacus,0.0453327829590213,0.483062757477163,0.512418165885859,1.17626161638386,0.697031155979706,-0.683494929929673,-1.1213173290761,0.0592325442818658,1.192753924417,1.20903577409059,1.1421476765824,0.857906702434369,1.11847847715612,1.47218236588654,1.05903427165617,-1.12765918512636,0.645846361889209,0.486193432846406,1.18137862368993,-0.342595600800841,0.107416855315773,0.0388076419523805,1.0756376004813,0.465993356765695,1.16908420325123,-1.129659525802,0.846141634275041,1.11671995016741,-1.02527689204829,0.824828859462658,0.999314208388645,0.877278607671509,1.13924775397106,0.0248652863457473,0.380538834477821,-0.507711135951495,0.95673380913241,0.305285658273996,-0.487671895998561,-0.287462787500791,0.26256624898612
Baldellia ranunculoides,0.00390049090702032,-0.0287843825350584,0.37064270488044,-0.408724053083191,-0.36308822751332,0.439672943356683,-0.543747727067085,-0.0127025571496342,-0.138370631264564,-0.287803130367805,0.189351374685109,-0.17371533846673,-0.109396177716107,-0.505037165148153,0.404592022684201,0.238084552378723,-0.364275252186948,-1.35846519697769,-0.0370319390632659,0.209183367174485,-0.0678880820822341,0.0748245246034613,0.110343949251057,-0.890857612813534,-0.164013587131186,-0.531769442431406,-0.269931957475322,0.421183555487716,-0.767007035809284,-0.805258429764755,0.521126806387036,-0.184602743664806,0.279220583278844,0.0900114097777343,-0.240297658840099,0.531398156659455,-1.04223830507226,-0.199858810127632,0.572892098942336,-0.335516842295501,0.438873854835287
Balizia pedicellaris,-0.231043351204698,0.282215998039805,0.963396146251854,0.737130298407306,-0.993222095492689,0.822102085091345,-1.3798923942066,1.88591745789549,1.15801395864285,1.17526042129438,1.12976790835039,0.764557110990816,1.11847847715612,1.1030530162868,0.70622553174356,-1.3410849726526,0.0490700470384458,0.329212843619621,1.18798379110034,-0.278397588331675,-1.06250867374296,-0.0567811260096109,1.05041507069733,-0.748371706706451,1.59348796735118,-1.36146700000553,0.400396386763274,1.30531010881051,-1.57846321879395,0.879885371508586,1.00044626388704,0.652807015532389,1.19861190761976,1.62641781881144,1.25381488043787,1.37438759839293,-0.515319327902763,1.34581542248566,1.45063098330224,0.978028040233638,1.49314944093213
Ballota hirsuta,-0.0405202932256697,0.394415606734441,0.70160328153315,0.112399605693847,0.600890854582785,-0.594032749005062,-0.454183588513587,-0.281569229111629,0.307057007386881,0.318182498306876,0.442848750980931,0.415649285319719,0.508297106953734,-0.153626178368726,1.23779466578861,0.584768899588235,0.276036575548623,-1.17568592739327,0.315632492573597,-0.100707576665462,1.02382770165604,0.916146169794601,0.427559838701683,-0.188264036045531,-0.0278776694498289,-0.458434970955382,0.448641644665237,0.568975644634888,-0.511068841610651,-0.547401348736302,0.957119749387825,0.413866167599217,0.485917662541095,-0.28438934219153,-0.404795946543637,-0.40627706107155,-0.36279004552201,-0.381742006641667,-0.312062685959268,-0.876745159799593,0.230780144496903
Ballota nigra subsp  uncinata,0.00442073683013273,0.156598597253166,0.352968909645467,-0.385024492492441,-0.245226599467329,0.314526644438651,-0.348514388235761,-0.126416042908145,-0.222308909209866,-0.373029944436558,0.0831822620509182,-0.106288829114897,-0.161644829288442,-0.53481209528654,0.225368542509233,0.407700901835798,-0.225566022764102,-0.998465317428067,-0.145898587104071,-0.0216820469884171,0.205570008351384,0.450106544002179,0.0691575357892347,-0.826102487497262,-0.306913461077819,-0.33862991765254,-0.187343410382175,0.309284144024551,-0.556209642811711,-0.600511169675684,0.402755526450903,-0.114432126681758,0.179078672781038,0.0160223533726967,-0.226458113698535,0.350430287477617,-0.900076016093185,-0.196087759942291,0.362253888133969,-0.322275206247465,0.367671546761153
Bambusa multiplex,0.0276805056217031,-0.141465921395361,0.577212242135053,0.260710137462672,-1.21623763468927,1.14838241617406,-0.697279098569657,1.16564666986772,0.705818190384171,0.711691047008148,0.668199673510616,0.884463978419859,0.824247505850819,0.326255290315573,0.0536893557278581,-0.521568602066133,-0.122042897018946,0.165260713140826,0.669661942285514,-0.0248721064377016,-0.42632702363425,0.197932470913032,0.718738205803271,-0.873736383446417,0.27381311152937,-0.690589608333215,0.35639261108899,0.821119183320615,-0.925469328757024,0.737876426877589,0.591309947811303,0.630763141218446,0.735500102766328,1.64220897576241,1.49682519059399,1.16993360645082,-0.325472625204047,1.5262860992264,1.21258459297955,2.11209573228138,0.755780666423331
Banksia ericifolia,-0.425304123138198,0.475492402229337,-0.240194206347592,0.103275223964584,-1.22981373489727,0.737481550050479,-0.788982812180464,0.379687157891852,0.25906324839326,0.296311522445932,0.505348666062792,0.0455970966406324,0.642992666412564,-0.0462246238513256,-0.206509911882484,0.112756537780653,0.0748937467904184,0.3020399871583,0.341603285569949,-0.357811658807694,-0.809280613293853,0.171306950679338,0.392242938910857,-0.300842105973263,0.396521394097125,-0.776484244377852,-0.148387783909359,0.58301843734303,-0.916286332936664,0.336120500530653,0.335043904886157,0.0288597630724764,0.533492619280334,0.768051772908389,0.305837654006862,1.32140811883213,-1.03670545707281,0.364224829289224,1.31667646383775,0.847470875470808,0.648718844133944
Banksia marginata,0.00575817641529669,0.469569427890259,-0.0529107185138997,0.0237644514516721,-0.366597345166619,0.248949148359925,-0.827372873469203,0.180488375869893,0.104402882636753,0.113916782189312,0.426038326886422,-0.291961971221828,0.421162894419129,-0.194414707575829,0.505002556536267,0.372973743094842,0.0269632740413355,-0.813065509752415,0.244279952746441,-0.3050343617554,-0.316474368125043,0.133535687555162,0.279012883724273,-0.234952490052131,0.46638136430562,-0.818609879836943,-0.199973198115432,0.574267713938205,-0.937276058627556,-0.503394315542216,0.566137725598326,-0.166569085735367,0.477222476526174,0.329876967654261,-0.0372812054582168,0.797953583144786,-0.953662731318534,0.0117944906037845,0.78826954511575,-0.1105034024193,0.707245997932147
Baphia laurifolia,0.366305642742096,0.245660899888415,0.347010873898255,0.809176735150118,0.112236683494788,1.17975084716064,-1.39388464879081,2.5084099949961,1.27604869732889,1.29001772897994,1.15548345115439,0.904550976957626,1.11847847715612,1.30862633927293,0.653786414280276,-1.74644710151239,-0.0123027614773857,0.322862967951344,1.27702447983179,-0.242936988850972,-0.966344792978969,-0.330570585654094,1.13713887504776,-0.887275788000498,1.70696079634899,-1.38543993822775,0.473839882540562,1.39119539776641,-1.65191320447633,0.982565617139495,1.03083715028612,0.762410153648195,1.26165446057344,2.1286907560196,2.13210943879946,0.0704755240612697,-0.0665108242883877,1.97290582530929,0.277724305982407,2.12461934821208,0.841779409437089
Baphia massaiensis,-0.199825178599378,0.746176288213555,-0.474158095765725,1.14185215795667,0.570793577399761,-0.583843417937716,-1.09268527515434,0.065101425143403,1.04675579144141,1.06709152230586,1.09754101824754,0.544209333992426,1.11847847715612,1.26847883379562,0.682304094644413,-0.786485956262384,0.745687124302963,0.977076556262777,1.05234287470731,-0.406221344051835,-0.211704133079632,-0.37700131258779,0.968837994717915,0.773807932865364,1.11335786857409,-1.08186193079348,0.672400845943956,0.952122162214152,-0.905808602160307,0.918833318378411,0.801062365076748,0.67405019490339,1.02673473730399,0.127564656250756,0.560554620543625,-0.562274155708135,1.19460141574158,0.602789697071196,-0.57559501496548,0.378619678839382,-0.53364248338066
Baptisia bracteata,-0.209329771846433,0.930170316829164,0.239121082934405,0.187730701019424,-1.11964210025251,0.259787029542831,0.228185343175811,-0.143794803739836,0.0264727701714082,-0.105878993492264,0.11172765993081,0.65670048325092,0.109862991731989,-0.289036937525434,-0.49784881445725,0.951457097900301,0.619892096061829,0.747124224985014,0.0933270889811714,-0.304138986126053,-0.210468793718602,-0.463111385728963,0.293315897672767,0.440417267369942,-0.338254628430915,0.174505052336059,0.617318169265039,0.0815052633843332,0.283851206742934,0.408707214702188,-0.0483175376911103,0.60520163885649,0.122769747050169,0.432505112791449,0.111866857843748,0.591838405271946,-0.781066306518136,0.109140725099506,0.631666137854758,0.520690965747592,0.0806122068151547
Basistemon spinosus,-0.208391448670331,0.34063841895837,0.412973060455254,1.0359167120322,-0.208606793276522,-0.394622942282102,-0.995453962090219,0.188698583373706,1.07993132936701,1.09934588619689,1.02251617354632,0.838535001326656,1.11847847715612,0.861180934746389,0.403161615954414,-0.0973022299871207,0.861763645784661,1.32835966618508,1.07319313273393,-0.324926458935932,0.229074309129696,0.0580940995076431,0.992922005473997,0.426601304870323,0.946273432528075,-0.977727154721278,0.707244768007115,1.00383820699012,-0.956092798217542,1.11810841150482,0.801064586084938,0.824850046525207,1.01870630310427,0.36420482852963,0.279105488791035,-0.0434494427158711,-0.0180951027359784,0.35569433221955,0.041696311231503,0.987854467599697,-0.18660915534238
Bassia laniflora,-0.0327452570961282,0.140907463268456,0.186965155302412,-0.509775405348592,-0.141313980596317,-0.0623185692478259,0.312684333359468,-0.331818625792502,-0.559098985757175,-0.602927547912614,-0.310366368623452,0.0914666087573587,-0.351241714892966,-0.762936836858726,-0.635117695434545,0.872021904351372,-0.0934479800193555,0.118071249365579,-0.329586335222034,-0.325673064664057,0.0429051725414519,-0.374648816070162,-0.135245982038743,-0.92026203471204,-0.751515769792458,0.344963865165741,-0.0336452148650389,-0.103994819991002,0.124630220027583,-0.0307993560909311,-0.207164302688067,0.0420718322037976,-0.210775653736215,-0.247839954806211,-0.461152073226451,0.302033680225006,-1.10684487932916,-0.456039136860754,0.250864599568233,-0.205712036811417,-0.0340832131344729
Bassia scoparia,-0.0950155052205357,0.366242409963485,0.215559614274086,-0.0569266546177857,-0.250361258997631,-0.153530088655085,0.0524575138088169,-0.270632884119803,-0.226170416933467,-0.322088633910544,0.0424875043891394,0.132852372018071,-0.0722618766323343,-0.40143009701965,-0.184575070544178,0.810105831416177,0.301068984037543,0.252447225609752,-0.0985931994719064,-0.134909594379873,0.206115580371301,-0.0490125997670435,0.0831093399016945,0.332726801070614,-0.248437968558788,0.0284927638211388,0.244912707400841,0.0448943754347836,0.094940882362105,0.0738698073335506,0.0420769857027469,0.177648615356965,0.0472388015259549,-0.0987539747626445,-0.241224528638522,0.116245282453722,-0.545381170333209,-0.227644005310275,0.111837869486369,0.0115350820621335,-0.0996426036609774
Batesia floribunda,-0.152387891176559,0.100831996430997,0.883608026445266,0.94645671584969,-1.14939863264744,1.39173384210772,-1.49777772063883,3.19529362754388,1.41009666737585,1.42034363400202,1.29077973352343,1.01183832712952,1.11847847715612,1.54328480499163,0.951185152672326,-1.81494083653743,0.133106754116278,0.368839685376919,1.40354132105419,-0.247105255207727,-1.10420409966868,-0.53026305138502,1.23504383287752,-0.746779868625672,2.09089624688615,-1.47731658122314,0.616434831130418,1.4869868381151,-1.69465849085896,1.10252056087279,1.16030740050435,0.875733634273045,1.3735585100262,2.67636927264528,2.01108050053732,2.16554700569322,-0.575332580270418,2.18931115871903,2.29025189589053,1.02489216556541,2.96474743732802
Batis maritima,0.0790220560715152,-0.0607919769913124,1.02968130272464,0.902314306282399,0.164119549499645,-0.0958956391043396,-1.23141584982263,0.695931312972042,1.29414735729649,1.30761384952647,1.17687735248159,1.05162807650725,1.11729905145882,1.17742943542452,0.920705475730185,-1.02344900406768,0.324296681084574,0.574296472123506,1.29069795860372,0.0786931006873079,0.327960863964329,-0.237731473969587,1.15010421276749,-0.326190247038344,1.34764091248288,-1.20555478379521,0.686965031532613,1.28061188919937,-1.35869045363521,1.13954038124235,1.05588871927152,0.924698035454117,1.21425583459092,0.602709689863852,0.886144390333697,-0.0299393697659617,0.480719653237582,0.80280563920578,0.00427258040534564,0.602041881314725,0.0526025346086062
Beckmannia syzigachne,-0.0556918286963244,-0.387901644115373,0.0902505461766549,-0.443391205262233,-0.59727032899662,0.270122808049878,0.344180056429672,-0.208564129328136,-0.557241195733557,-0.606949779196888,-0.327241212340077,-0.272690385959685,-0.44395718252797,-0.623888173886029,-0.489952764618794,0.554460243037154,-0.214307752606152,-0.190716997292633,-0.434839058570291,0.419158456681127,-0.274224509851998,0.102892935674685,-0.298430496470163,0.0807787988578034,-0.475388050893256,0.315541634780383,-0.162516153017659,-0.330429111332034,0.360090187474877,-0.29421054821454,-0.295361109225906,-0.237389045409303,-0.320188270999154,0.0743080162865901,-0.041654663040134,0.188373008436642,-0.379695392610905,-0.0336288025084787,0.171824853343138,0.262007187374202,0.00152168978474746
Begonia dichotoma,-0.371268258458028,0.422857763824898,1.38243771390012,0.755198475758036,-0.428622718930376,0.358969993866705,-1.40719145073017,1.08585461490434,0.957523533975809,0.98033694700499,1.09380338466988,0.424571389663479,1.11847847715612,1.25087034758276,0.696044146043203,-1.58765327856609,-0.0386566207077915,0.385649235441542,1.0168409509742,-0.189763315618522,-0.641366615079992,1.31460947840149,0.90367203493707,-0.315299468266098,1.76356728165355,-1.39223480591205,0.182189515338069,1.15177691918205,-1.50327443681365,0.661391441312393,0.878578882413445,0.377554920237133,1.10348643354805,0.993722303258007,0.941283575223432,0.306367219976291,-0.238007476534271,0.963664824698734,0.376539211634662,0.813662895276309,0.292565410075399
Begonia fruticosa,-0.16655708726769,-0.0895114183969918,2.18050579397231,0.357306801687924,-1.64050778758008,1.03001395478236,-1.11188310560499,1.05808527300674,0.616171297864182,0.64846292394463,0.812566050110741,0.316213214519813,1.11847847715612,0.45616476418718,0.0145908167013663,-0.639605651323648,-0.0950519498295593,0.505818390662258,0.73634428521828,-0.220710921510119,-1.10327089810268,1.00280113703669,0.653124474904624,-0.541491906299964,0.875310721155236,-1.10044806740107,-0.0174761263855093,0.895174929020761,-1.27106593633272,0.521309100295673,0.609132025593717,0.216084414892486,0.835110152704546,1.36669629087435,0.913596365174784,1.6971308782059,-0.77148036750413,0.992028628913167,1.69681008923287,1.89978254430586,0.642632194617267
Begonia glabra,-0.168098018085217,-0.416947222913315,0.933750643221575,0.711723767148881,-0.798624339185029,1.34718724456371,-1.39488649036584,2.65627243677005,0.958154069802784,0.980949974955139,1.06479317124176,0.434064254255555,1.1148931337805,1.15969020054146,0.768203121809725,-1.52317343584414,-0.0104957165558621,0.264480895289249,1.0219905376151,0.0761293007733618,-0.540989199040788,1.34889863455549,0.904011066164181,-0.453598430042843,1.74217176755273,-1.38201784612537,0.207664775411811,1.18332132675015,-1.53121962287759,0.646721715181931,0.909631188937765,0.399778054718019,1.10385513389295,2.61763844849163,2.32409153538562,1.6422188522066,-0.294539212386311,2.35100555405668,1.70430835004362,1.88384824647588,1.65569809509233
Begonia isoptera,-0.291641112758652,-0.23597882859241,0.575977361069791,0.716584844206877,-1.34830314983165,1.21313188065731,-1.39805626956188,2.91624842186709,0.881078646261523,0.906014678848407,1.04449823617142,0.299180749734189,1.11847847715612,1.22191635931442,0.746861498412178,-1.53073741852115,-0.0892605757552433,0.320848540167018,0.955262392708066,-0.130106725925472,-0.546169418551796,1.09995600037873,0.84739731217387,-0.238510583456344,1.96022256936716,-1.38189603184302,0.142185107279637,1.12425277130831,-1.49036730690426,0.585088559802297,0.868309934152685,0.305837451497262,1.06471772459055,2.47600672154894,1.745972984756,2.59427853842031,-0.440558347137962,1.85640879743754,2.59487808412868,2.40235667478904,1.71738313065198
Begonia meyeri johannis,0.0719219133220704,-0.271148251707566,1.31642657581321,0.595781897981295,-0.00711115628411464,0.645482363590308,-1.37418419477538,1.13658259400072,0.539375094689169,0.573799095185889,0.874806022378054,-0.2081634221389,1.07087256719212,1.0943173162962,0.552519063790898,-1.62644985627641,-0.194770975343952,0.145027311519223,0.660879445271362,-0.0537330379736239,-0.633373043572612,1.45651440465291,0.597272563435653,-0.111293673427369,1.71567834869915,-1.36443563447048,-0.202380994245122,0.9224776909175,-1.42886776632464,0.182730419511164,0.657888666115637,-0.0958581977394105,0.879475424001498,1.13338565915871,1.24191213494796,0.069322797610846,0.132037383222472,1.11800423146555,0.226731926691654,0.990287532196795,0.0766055998332242
Begonia oxyloba,-0.240093939899474,0.0974335968431807,0.938019501222949,0.824735884781038,-0.258691981940266,0.84067363524203,-1.35269681209914,1.58451151326189,0.969999229965011,0.992466234527983,1.03420928898596,0.418091959220055,1.11847847715612,1.29019893693382,0.832477222108891,-1.50964886544473,0.145129151023812,0.247909325817716,1.01163776619172,-0.212692316275955,-0.500703361727707,1.8007557512536,0.912530920901477,-0.253882986872544,1.55099387674953,-1.33887359679596,0.325267269525822,1.15971296887166,-1.42206879875107,0.616935512002536,0.908218654256016,0.45031714040956,1.09585729271502,1.66132455667031,1.8001513207084,0.225153218205416,0.00722865292371737,1.75135718494993,0.497422454071963,1.01919757793636,1.98064992140835
Begonia reniformis,-0.144571869772101,0.435031016341544,0.963938767586686,0.653191650762313,-0.491947009596716,0.138271752132214,-1.28077116307042,0.743696613707314,0.968803878234932,0.991304073728474,1.01813553167488,0.583310629789369,1.11847847715612,0.846721006722744,0.465726545893545,-0.983947864288961,0.0521033285140371,0.486956360586738,1.0254617101714,-0.297580221531168,-0.827944918169598,0.320462156591932,0.911608821795041,-0.566221261070234,1.32385194264774,-1.26896373726948,0.258546311508002,1.14985774284544,-1.45127598588399,0.725514803700617,0.863628704863389,0.489586167081085,1.06673769105809,0.647898774153193,0.606441478652927,0.338900592712037,-0.217026292252918,0.660349479679858,0.385900159731895,0.61920292254334,0.195605868300608
Beilschmiedia tawa,0.122873349523274,-0.590708297891781,0.372139325919969,-0.23778011844732,-1.65852446621178,1.52016419357083,-0.952036628052282,0.977068633322469,0.113358790281578,0.159611842617782,0.458488288765422,-0.186133548682199,0.595565859807255,-0.250296360741043,0.561907745867749,-0.156867583297711,-0.55546505831737,-1.67678792049126,0.306116601114967,-0.0520471465612821,-0.861647690581334,0.226611230900414,0.285726247184735,-1.00167105194738,0.365725043796842,-0.948294757975355,-0.45706453848577,0.648046699547198,-1.20708918590159,-0.822744623736797,0.676235577890212,-0.249562518992805,0.526839989869708,1.3688900915067,0.520357914102583,2.48450698585554,-1.30884073966482,0.66297399984696,2.48099400814675,0.628203217790431,1.86145952601596
Bellis perennis,-0.079696921520572,0.0988224327044431,0.15206215041875,-0.452053259709686,-0.334780507990856,0.541449982157039,-0.364527632359585,-0.0419799760265734,-0.273060216447594,-0.405003388443112,0.063967502299183,-0.163517942044246,-0.226591180890101,-0.557867293006597,0.272452089674076,0.324770385570258,-0.32841765555232,-1.28307735781415,-0.188142214418425,0.0156323738001137,-0.123530968296719,0.704004357769473,0.0282528555225041,-0.94157157962781,-0.348220040356615,-0.355012287696036,-0.272319221698503,0.292512459159773,-0.587468997177733,-0.775897145604359,0.421990381859454,-0.187040272329153,0.158364183673729,0.133650457814132,-0.138120827586751,0.418247370328284,-0.862089237492033,-0.0960271801698395,0.445067737203872,-0.280779101217255,0.504707275435109
Bersama abyssinica,-0.0559946569020899,0.0845594177594969,0.93750332093767,0.715377972021523,0.254975745948455,0.46529519466016,-1.31194211289204,1.03082081863479,0.75088644926717,0.779437484921798,0.945268792457455,0.135357338547845,1.11847847715612,1.15761420520421,0.643303116804087,-1.45534845347725,0.0290955864297314,0.235443207505996,0.832681336147871,-0.185705644469625,-0.61456490300687,0.987516003795194,0.752332733045132,-0.11642539814274,1.46873479675133,-1.3052318412601,0.103708197051027,1.00794358188674,-1.35152647569598,0.418814156175856,0.759217460276609,0.197053218146146,0.966139647487709,1.09190452457139,1.43292007377804,-0.192150970207068,0.4756857096499,1.37332113272637,-0.0720594260566246,0.845920242846025,0.684042043686861
Berteroa incana,0.0122410055896996,-0.0328846753099556,-0.342977777403104,-0.659550330734792,-0.776395710984154,0.707312749630164,0.0429212547877732,-0.173780862504074,-0.678177704454484,-0.744606141478632,-0.24998171942828,-0.322963213018725,-0.517434594307017,-0.762329584581186,-0.613913668997536,0.447229152176273,-0.437925889211259,-0.528652954046612,-0.49912376724516,0.242452817020433,-0.803915140077547,0.023506887282019,-0.249318831160059,-0.815322139494799,-0.605297435499202,0.0387267182737928,-0.418995164424902,-0.103770565100756,-0.124475575687341,-0.388620521352072,-0.221082536381861,-0.351903246438171,-0.186796464881489,0.0487053041981619,-0.246351626282233,0.532272259858318,-0.954410661212832,-0.200331313780913,0.487410845500336,0.0825730648757793,0.115639516040561
Berzelia lanuginosa,-0.0770816093402805,0.353334053092172,0.375465150452255,0.345977016471616,0.449583964962157,-0.569300849314026,-0.913036192451853,-0.13565413749854,0.358720018017018,0.398160207436348,0.652138411448604,-0.0755115868974567,0.977294283390325,0.108329389882993,0.94559996947503,0.349341835530059,0.305753310871506,-0.934499010216292,0.487891818417943,-0.430457965083128,0.283400931119254,0.58950732876206,0.465140128422545,0.398869424701934,0.778470311974539,-0.893889125933899,0.0539921514610751,0.654722065970473,-0.886534282123145,-0.346167061073602,0.74133194261914,0.0696276413300964,0.634292718451813,-0.203026422757203,-0.361870826692778,0.0982370447480764,-0.599780745308217,-0.319807149719535,0.0875649164788703,-0.648930849474211,0.383919092035799
Besleria notabilis,-0.399914183028418,-0.924482386123589,2.14447597035289,0.598230931554308,-0.75383360167834,1.80314553099033,-1.46272360083469,3.83329016546752,0.912366085466534,0.936433370222757,1.05489566351171,0.368833131287594,1.11847847715612,1.11423847751997,0.782055246551079,-1.72089806543481,-0.171464412649194,0.0676135852117187,0.99291475380205,0.234019998014758,-0.833158683126195,1.97362226775736,0.870057088769031,-0.746445549671398,1.86304261866488,-1.44794255993824,0.0911693869854033,1.21483692975319,-1.65078357098309,0.538367327862671,0.90874412702566,0.312560199845886,1.10854825354676,3.51686209908571,2.9426198395907,1.65310247964706,-0.330962745305165,2.98005203979497,1.82620367557883,1.65094245594611,2.82020689442763
Besleria solanoides,0.0820498413213653,-1.18802885512494,1.00870023979299,0.514872195126219,-0.924524390165627,1.61175482058577,-1.48747235925474,3.31806466896119,0.69359344510684,0.723735316392032,0.956688453582059,0.0411857352900541,1.08127493384709,1.11297328725977,0.646635933742062,-1.86509758744899,-0.373594590741749,-0.0252052434776609,0.800435023582467,0.654660903489436,-0.687720330781482,2.2858094074581,0.71006059715159,-0.622603855829852,2.08740992514784,-1.46956980319892,-0.187949952999067,1.09663586029777,-1.66464420933177,0.289275704523963,0.786312434751935,0.0251405783131953,1.00042795647504,2.86843272169676,2.35233371891366,1.71284018771651,-0.453849925300524,2.33735490368836,1.8910850537842,2.12511039336071,2.23729243357512
Beta vulgaris,0.0713303563938199,0.16185794173915,0.375228954545435,-0.134684088655115,-0.117249831439372,0.150280888281968,-0.494698961847243,-0.0288633679081936,0.018200357140483,-0.045940449769358,0.280339092901794,0.0524124023646057,0.219322352353207,-0.229197604680285,0.307746589940037,0.16922464062842,-0.140488395141974,-0.727993314713523,0.0897540153009599,-0.0435270482577518,0.0868783840818391,0.151260670664255,0.23357830902265,-0.5267889703123,0.0258562924862919,-0.483084446777765,-0.0545701697678123,0.432327627113358,-0.643647934836122,-0.336090039215423,0.462968772395555,0.0323118044382566,0.339017602017079,0.033319455212031,-0.128439294339291,0.24128967291752,-0.506937811388214,-0.106648011738749,0.245446899265791,-0.213884664167738,0.31652074300566
Bidens menziesii subsp  menziesii,0.00456882206165538,-1.17855083959815,-0.137711254588778,0.063619252892095,-1.04973084344319,0.886434081197046,-1.36444202324333,1.41584114547402,0.282305830750036,0.323867787278046,0.708547472576483,-0.318358520429768,1.05897108970112,0.62807547721584,0.50276535379212,-1.43901961863027,-0.796211751112068,-0.599439033617057,0.462177525585376,0.395230493349308,-0.0069774669271687,3.59313179341001,0.408925306265261,-0.899526589708279,1.55530610810766,-1.33335020015044,-0.631633536771074,0.860932546356316,-1.61938971535454,-0.331207748547246,0.639101602039661,-0.358003771162551,0.746631044294449,1.07777464598196,0.531616454438291,1.20141389381889,-0.863719693941128,0.590482359708354,1.58829338647439,0.147689002831298,1.74719740132237
Bidens pilosa,-0.0735244261470968,-0.0782743014697326,0.609739772649697,0.547879821756839,-0.479858792389298,0.459970969936574,-0.967376371578868,0.741877866633664,0.658598347290476,0.659045235435464,0.806780725828007,0.38606551436007,0.918259222256621,0.686367670050095,0.385305888047289,-0.715330041619882,0.109096691045509,0.37615555195733,0.701000360422871,-0.059100792964332,-0.196868436040453,0.704779400030567,0.685400151951896,0.012577878599276,0.92785591412045,-0.96011766949088,0.238498035656345,0.819621362877493,-0.999476709653175,0.563018298468047,0.628942114763698,0.359559656453603,0.802620112693519,0.977140449271466,1.01869001542105,0.444827922032761,0.0507526792767784,1.01871682419167,0.485085502093483,1.23365929237037,0.314867139041894
Bidens segetum,0.207694878001879,0.174355064436642,1.37000867988159,0.608131150446671,-0.45959328687811,0.656945054189204,-1.20243844760757,0.850832175670406,0.714631662843765,0.744189372993232,0.931341658396503,0.268670113980787,1.11428244342532,0.769511650982457,0.248781925876627,-0.932893838059559,0.00633858854389597,0.668499474909759,0.804644783645429,-0.260422116993029,-1.00580937317804,0.520362367987983,0.725608922559685,-0.0342793400658089,1.21762773471123,-1.19305910549491,0.047387491451268,0.908535609197394,-1.24799112643221,0.540325982258134,0.677768818786635,0.234659224476343,0.907688953344204,1.14102288706681,1.33896042787618,0.19244954306402,0.183274363804175,1.37280149982682,0.236944192089452,1.95818234924186,-0.0656481823996982
Bidens tripartita,0.049862657277734,0.0880295158746093,0.0084364086522103,-0.514286606118919,-0.855779705453754,0.709491729035131,0.012184594134158,-0.101231038524906,-0.480746768259097,-0.560704028532457,-0.12877741380057,-0.0460672533642341,-0.334002225533693,-0.640269943845747,-0.566361325650267,0.407248694403572,-0.351859624180016,-0.309623228829983,-0.32299862537062,0.0473427461995824,-0.647757069457179,-0.0890559897599277,-0.101472270401036,-0.754517255854306,-0.551404310327745,0.00216845945468943,-0.233184776022209,0.00249762704229666,-0.154064017660869,-0.116028756684062,-0.139099526160258,-0.137488396707244,-0.070528350527196,0.204924295794656,-0.0582467969502653,0.539789530163153,-0.78903628722627,-0.0239180504974317,0.509220741285431,0.320001759925787,0.123666336335819
Bistorta affinis,-0.29072045136144,0.0640824407709581,0.112097920907387,-0.734106187507916,0.430815195207241,-0.440974733966342,0.09559093609919,-0.400453895500187,-0.960783192196202,-0.959823914319541,-0.55305063966117,-1.16833165276086,-1.07007099480018,-0.71515868057867,-0.692859140532442,-0.131234732152426,-0.800257342701253,-1.25605206741157,-1.0315214260667,-0.34071663424434,0.734082048208928,4.74726506474973,-0.677145819273974,-0.562674916083958,-0.51988098658314,0.0648498104752927,-1.09946039271501,-0.492490771540091,-0.0167511588959921,-1.8490412005424,-0.371040180514277,-1.07198607428118,-0.51366413117529,-0.532756277633986,-0.506782176016456,-0.413574816873377,-0.181940073540826,-0.512564441208844,-0.358124431783045,-0.486768776666886,-0.305734750981962
