taxon_name,gbif_id,decimal_longitude,decimal_latitude
Halimione_portulacoides,1340032353,28.183333,36.283333
Halimione_portulacoides,1340029139,28.2,36.316667
Halimione_portulacoides,1340029247,27.85,36.516667
Halimione_portulacoides,204428354,-1.797,43.360001
Halimione_portulacoides,204428380,-2.156,43.291
Halimione_portulacoides,1936031233,-9.1237,42.8105
Halimione_portulacoides,204428379,-2.119,43.272999
Halimione_portulacoides,1936251049,-2.2281,36.7624
Halimione_portulacoides,1050586417,-2.15,43.29
Halimione_portulacoides,1340028451,28.016667,36.066667
Halimione_portulacoides,1144694951,9.28333,41.58333
Halimione_portulacoides,2288082575,27.333333,37
Halimione_portulacoides,204428383,-3.13,43.356998
Halimione_portulacoides,1050657769,-2.4,43.4
Halimione_portulacoides,1340032411,27.183333,36.9
Halimione_portulacoides,204428384,-2.401,43.365002
Halimione_portulacoides,1144694977,9.11667,41.45
Halimione_portulacoides,2288081403,32,31.366667
Halimione_portulacoides,199481117,-2.72,36.73
Halimione_portulacoides,1260823349,-4.54194,36.58972
Halimione_portulacoides,1936143503,-6.5299,36.9304
Halimione_portulacoides,1701351919,14.62028,45.02528
Halimione_portulacoides,199480942,-4.51,36.63
Halimione_portulacoides,1260823343,1.58611,50.52083
Halimione_portulacoides,1990857888,8.564722,55.087778
Halimione_portulacoides,199480752,-4.44632,36.67964
Halimione_portulacoides,1936074969,-0.5463,38.1905
Halimione_portulacoides,211629408,-5.94,43.59
Halimione_portulacoides,2239689519,-5.286111,35.628056
Halimione_portulacoides,1340026992,24.083333,39.05
Halimione_portulacoides,2239689719,-5.341389,35.717222
Halimione_portulacoides,2239689654,-5.968056,35.568056
Halimione_portulacoides,1144694969,9.21667,41.43333
Halimione_portulacoides,1340027158,24.483333,38.983333
Halimione_portulacoides,1340029060,24.566667,40.933333
Halimione_portulacoides,1340032276,25.266667,37.366667
Halimione_portulacoides,1340032583,24.466667,38.85
Halimione_portulacoides,1340032257,25.3,37.4
Halimione_portulacoides,1340032324,25.166667,37.533333
Halimione_portulacoides,1340027241,24.9,37.4
Halimione_portulacoides,1340032212,24.883333,37.433333
Halimione_portulacoides,1340030184,25.266667,37.4
Halimione_portulacoides,1340027156,24.733333,37.85
Halimione_portulacoides,1340027298,25.316667,37.416667
Halimione_portulacoides,1042864105,10.636944,55.902778
Halimione_portulacoides,1042864258,8.523333,55.141389
Halimione_portulacoides,1340027295,25.15,37.083333
Halimione_portulacoides,1340032239,24.6,36.8
Halimione_portulacoides,1340027173,25.066667,36.95
